bin_lo,bin_hi,count,data_mean,data_sd,model_mean,model_sd,resid
0.0,1.0,126,0.5626194953415002,0.4132976607749019,0.6015253801694885,0.32896245618022035,0.03890588482798829
1.0,2.5,52,0.6348679474186499,0.3427463905564527,0.2510730542600387,0.4042930751529012,-0.38379489315861126
2.5,5.0,1178,0.5978770738674322,0.35471491979580266,0.6194842325540855,0.2744994574635936,0.021607158686653305
5.0,7.5,4933,0.5038598463875681,0.4367633507915598,0.49546181525118155,0.3002848972193856,-0.008398031136386541
7.5,10.0,692,0.4642407588057377,0.4591058132718261,0.47671530037410664,0.3108211903701978,0.012474541568368969
10.0,15.0,343,0.42394485191096004,0.4513718716129857,0.47739685892422995,0.2997437175625193,0.05345200701326991
